id_venta,id_pedido,id_cliente,nombre_cliente,correo_cliente,fecha_registro_cliente,canal_venta,categoria_producto,producto,cantidad,precio_unitario,subtotal_linea,tipo_pedido,con_reservacion,id_mesa,ubicacion_mesa,tipo_mesa,fecha_reservacion,estado_reservacion,fecha_pedido,hora_pedido,estado_pedido,metodo_pago,estado_pago,subtotal_pedido,impuestos,total_pedido,tiempo_entrega_min,calificacion_servicio,tipo_cliente,origen_ecommerce
1916,1775,218,Diego Romero,diego.romero218@correo.com,2025-12-27,Presencial (mostrador),Bebidas frías,Limonada,2,37.2,74.4,para llevar,False,,,,,,2026-01-03,12:15:00,listo,tarjeta,pagado,298.2,47.71,345.91,42.0,,Frecuente,False
1917,1776,190,Gabriela López,gabriela.lópez190@correo.com,2026-01-28,Presencial (mesero),Café caliente,Latte,2,46.33,92.66,para llevar,False,,,,,,2026-03-05,08:50:00,entregado,tarjeta,pagado,168.56,26.97,195.53,14.0,1.0,Frecuente,False
1918,1776,190,Gabriela López,gabriela.lópez190@correo.com,2026-01-28,Presencial (mesero),Bebidas calientes,Té verde,3,25.3,75.9,para llevar,False,,,,,,2026-03-05,08:50:00,entregado,tarjeta,pagado,168.56,26.97,195.53,14.0,1.0,Frecuente,False
1919,1777,215,María Ramírez,maría.ramírez215@correo.com,2026-01-26,Página web,Bebidas frías,Té helado,1,31.15,31.15,en el lugar,False,6.0,Terraza,grupal,,,2026-07-20,11:30:00,entregado,pago en línea,pagado,156.59,25.05,181.64,22.0,2.0,VIP,True
1920,1777,215,María Ramírez,maría.ramírez215@correo.com,2026-01-26,Página web,Bebidas frías,Agua mineral,1,24.7,24.7,en el lugar,False,6.0,Terraza,grupal,,,2026-07-20,11:30:00,entregado,pago en línea,pagado,156.59,25.05,181.64,22.0,2.0,VIP,True
1921,1777,215,María Ramírez,maría.ramírez215@correo.com,2026-01-26,Página web,Bebidas frías,Jugo de naranja,2,30.84,61.68,en el lugar,False,6.0,Terraza,grupal,,,2026-07-20,11:30:00,entregado,pago en línea,pagado,156.59,25.05,181.64,22.0,2.0,VIP,True
1922,1777,215,María Ramírez,maría.ramírez215@correo.com,2026-01-26,Página web,Bebidas frías,Té helado,1,39.06,39.06,en el lugar,False,6.0,Terraza,grupal,,,2026-07-20,11:30:00,entregado,pago en línea,pagado,156.59,25.05,181.64,22.0,2.0,VIP,True
1923,1778,98,Ricardo Martínez,ricardo.martínez98@correo.com,2025-10-18,Página web,Bebidas calientes,Té chai,2,30.67,61.34,en el lugar,False,10.0,Salón principal,pareja,,,2026-07-22,13:55:00,en preparación,pago en línea,pagado,61.34,9.81,71.15,,,VIP,True
1924,1779,6,José Pérez,josé.pérez6@correo.com,2026-03-09,Página web,Alimentos,Panini de jamón y queso,3,68.88,206.64,en el lugar,False,15.0,Terraza,pareja,,,2026-08-16,15:40:00,en preparación,pago en línea,pagado,378.62,60.58,439.2,,,VIP,True
1925,1779,6,José Pérez,josé.pérez6@correo.com,2026-03-09,Página web,Bebidas frías,Limonada,3,20.52,61.56,en el lugar,False,15.0,Terraza,pareja,,,2026-08-16,15:40:00,en preparación,pago en línea,pagado,378.62,60.58,439.2,,,VIP,True
1926,1779,6,José Pérez,josé.pérez6@correo.com,2026-03-09,Página web,Bebidas frías,Refresco de cola,2,25.5,51.0,en el lugar,False,15.0,Terraza,pareja,,,2026-08-16,15:40:00,en preparación,pago en línea,pagado,378.62,60.58,439.2,,,VIP,True
1927,1779,6,José Pérez,josé.pérez6@correo.com,2026-03-09,Página web,Café caliente,Café de olla,2,29.71,59.42,en el lugar,False,15.0,Terraza,pareja,,,2026-08-16,15:40:00,en preparación,pago en línea,pagado,378.62,60.58,439.2,,,VIP,True
1928,1780,119,Karla Ortiz,karla.ortiz119@correo.com,2025-01-30,Página web,Repostería,Brownie,3,45.19,135.57,en el lugar,False,14.0,Barra,grupal,,,2026-07-28,14:30:00,listo,pago en línea,pagado,304.63,48.74,353.37,41.0,,Recurrente,True
1929,1780,119,Karla Ortiz,karla.ortiz119@correo.com,2025-01-30,Página web,Alimentos,Sandwich club,2,84.53,169.06,en el lugar,False,14.0,Barra,grupal,,,2026-07-28,14:30:00,listo,pago en línea,pagado,304.63,48.74,353.37,41.0,,Recurrente,True
1930,1781,184,Renata Castillo,renata.castillo184@correo.com,2025-05-15,Presencial (mostrador),Bebidas calientes,Infusión de manzanilla,3,36.38,109.14,en el lugar,True,2.0,Zona de estudio,individual,2025-05-13,cancelada,2025-05-15,13:50:00,entregado,transferencia,pagado,234.2,37.47,271.67,19.0,5.0,VIP,False
1931,1781,184,Renata Castillo,renata.castillo184@correo.com,2025-05-15,Presencial (mostrador),Café caliente,Mocaccino,2,31.37,62.74,en el lugar,True,2.0,Zona de estudio,individual,2025-05-13,cancelada,2025-05-15,13:50:00,entregado,transferencia,pagado,234.2,37.47,271.67,19.0,5.0,VIP,False
1932,1781,184,Renata Castillo,renata.castillo184@correo.com,2025-05-15,Presencial (mostrador),Repostería,Brownie,2,31.16,62.32,en el lugar,True,2.0,Zona de estudio,individual,2025-05-13,cancelada,2025-05-15,13:50:00,entregado,transferencia,pagado,234.2,37.47,271.67,19.0,5.0,VIP,False
1933,1782,108,Hugo Morales,hugo.morales108@correo.com,2026-07-16,Página web,Café frío,Cold brew,3,54.02,162.06,para llevar,False,,,,,,2026-08-18,13:35:00,entregado,pago en línea,pagado,323.53,51.76,375.29,24.0,5.0,Recurrente,True
1934,1782,108,Hugo Morales,hugo.morales108@correo.com,2026-07-16,Página web,Café frío,Café helado,1,58.69,58.69,para llevar,False,,,,,,2026-08-18,13:35:00,entregado,pago en línea,pagado,323.53,51.76,375.29,24.0,5.0,Recurrente,True
1935,1782,108,Hugo Morales,hugo.morales108@correo.com,2026-07-16,Página web,Café frío,Cold brew,2,51.39,102.78,para llevar,False,,,,,,2026-08-18,13:35:00,entregado,pago en línea,pagado,323.53,51.76,375.29,24.0,5.0,Recurrente,True
1936,1783,30,Ricardo Castillo,ricardo.castillo30@correo.com,2026-06-28,Presencial (mesero),Café frío,Café helado,3,46.67,140.01,para llevar,False,,,,,,2026-07-03,17:50:00,listo,transferencia,pagado,284.41,45.51,329.92,40.0,,Frecuente,False
1937,1783,30,Ricardo Castillo,ricardo.castillo30@correo.com,2026-06-28,Presencial (mesero),Bebidas frías,Limonada,2,28.07,56.14,para llevar,False,,,,,,2026-07-03,17:50:00,listo,transferencia,pagado,284.41,45.51,329.92,40.0,,Frecuente,False
1938,1783,30,Ricardo Castillo,ricardo.castillo30@correo.com,2026-06-28,Presencial (mesero),Bebidas frías,Limonada,1,37.37,37.37,para llevar,False,,,,,,2026-07-03,17:50:00,listo,transferencia,pagado,284.41,45.51,329.92,40.0,,Frecuente,False
1939,1783,30,Ricardo Castillo,ricardo.castillo30@correo.com,2026-06-28,Presencial (mesero),Café frío,Café helado,1,50.89,50.89,para llevar,False,,,,,,2026-07-03,17:50:00,listo,transferencia,pagado,284.41,45.51,329.92,40.0,,Frecuente,False
1940,1784,165,Ximena Pérez,ximena.pérez165@correo.com,2026-07-20,Página web,Bebidas frías,Agua mineral,1,20.31,20.31,para llevar,False,,,,,,2026-07-23,15:55:00,cancelado,pago en línea,reembolsado,436.56,69.85,506.41,,,Recurrente,True
1941,1784,165,Ximena Pérez,ximena.pérez165@correo.com,2026-07-20,Página web,Repostería,Pay de queso,3,52.06,156.18,para llevar,False,,,,,,2026-07-23,15:55:00,cancelado,pago en línea,reembolsado,436.56,69.85,506.41,,,Recurrente,True
1942,1784,165,Ximena Pérez,ximena.pérez165@correo.com,2026-07-20,Página web,Repostería,Muffin de arándano,3,32.85,98.55,para llevar,False,,,,,,2026-07-23,15:55:00,cancelado,pago en línea,reembolsado,436.56,69.85,506.41,,,Recurrente,True
1943,1784,165,Ximena Pérez,ximena.pérez165@correo.com,2026-07-20,Página web,Café frío,Café helado,3,53.84,161.52,para llevar,False,,,,,,2026-07-23,15:55:00,cancelado,pago en línea,reembolsado,436.56,69.85,506.41,,,Recurrente,True
1944,1785,172,Regina Cruz,regina.cruz172@correo.com,2025-03-24,Presencial (mesero),Alimentos,Ensalada César,2,49.41,98.82,en el lugar,True,7.0,Zona de estudio,grupal,2025-06-07,completada,2025-06-08,20:05:00,entregado,tarjeta,pagado,127.58,20.41,147.99,19.0,5.0,Frecuente,False
1945,1785,172,Regina Cruz,regina.cruz172@correo.com,2025-03-24,Presencial (mesero),Repostería,Pay de queso,1,28.76,28.76,en el lugar,True,7.0,Zona de estudio,grupal,2025-06-07,completada,2025-06-08,20:05:00,entregado,tarjeta,pagado,127.58,20.41,147.99,19.0,5.0,Frecuente,False
1946,1786,30,Ricardo Castillo,ricardo.castillo30@correo.com,2026-06-28,Presencial (mostrador),Café frío,Frappuccino de caramelo,2,48.42,96.84,para llevar,False,,,,,,2026-07-21,16:15:00,listo,transferencia,pagado,96.84,15.49,112.33,10.0,,Frecuente,False
1947,1787,114,Ana Morales,ana.morales114@correo.com,2026-02-22,Presencial (mesero),Café caliente,Espresso,3,48.96,146.88,para llevar,False,,,,,,2026-02-26,16:20:00,en preparación,efectivo,pagado,341.62,54.66,396.28,,,Frecuente,False
1948,1787,114,Ana Morales,ana.morales114@correo.com,2026-02-22,Presencial (mesero),Café frío,Frappuccino de caramelo,2,46.49,92.98,para llevar,False,,,,,,2026-02-26,16:20:00,en preparación,efectivo,pagado,341.62,54.66,396.28,,,Frecuente,False
1949,1787,114,Ana Morales,ana.morales114@correo.com,2026-02-22,Presencial (mesero),Bebidas frías,Té helado,3,33.92,101.76,para llevar,False,,,,,,2026-02-26,16:20:00,en preparación,efectivo,pagado,341.62,54.66,396.28,,,Frecuente,False
1950,1788,134,Camila Romero,camila.romero134@correo.com,2025-05-04,Presencial (mesero),Alimentos,Sandwich club,2,92.78,185.56,en el lugar,True,12.0,Salón principal,individual,2025-06-01,completada,2025-06-03,16:55:00,en preparación,tarjeta,pagado,537.79,86.05,623.84,,,Frecuente,False
1951,1788,134,Camila Romero,camila.romero134@correo.com,2025-05-04,Presencial (mesero),Bebidas frías,Jugo de naranja,3,28.31,84.93,en el lugar,True,12.0,Salón principal,individual,2025-06-01,completada,2025-06-03,16:55:00,en preparación,tarjeta,pagado,537.79,86.05,623.84,,,Frecuente,False
1952,1788,134,Camila Romero,camila.romero134@correo.com,2025-05-04,Presencial (mesero),Alimentos,Panini de jamón y queso,2,58.98,117.96,en el lugar,True,12.0,Salón principal,individual,2025-06-01,completada,2025-06-03,16:55:00,en preparación,tarjeta,pagado,537.79,86.05,623.84,,,Frecuente,False
1953,1788,134,Camila Romero,camila.romero134@correo.com,2025-05-04,Presencial (mesero),Café frío,Cold brew,3,49.78,149.34,en el lugar,True,12.0,Salón principal,individual,2025-06-01,completada,2025-06-03,16:55:00,en preparación,tarjeta,pagado,537.79,86.05,623.84,,,Frecuente,False
1954,1789,11,Mariana Vázquez,mariana.vázquez11@correo.com,2025-07-16,Página web,Bebidas calientes,Infusión de manzanilla,1,44.71,44.71,en el lugar,True,12.0,Zona de estudio,grupal,2026-06-21,completada,2026-06-23,11:40:00,entregado,efectivo,pagado,44.71,7.15,51.86,8.0,5.0,Frecuente,True
1955,1790,245,Daniela García,daniela.garcía245@correo.com,2025-01-27,Presencial (mesero),Café caliente,Americano,1,31.54,31.54,para llevar,False,,,,,,2025-03-08,07:10:00,entregado,transferencia,pagado,82.99,13.28,96.27,29.0,5.0,Frecuente,False
1956,1790,245,Daniela García,daniela.garcía245@correo.com,2025-01-27,Presencial (mesero),Café caliente,Capuchino,1,51.45,51.45,para llevar,False,,,,,,2025-03-08,07:10:00,entregado,transferencia,pagado,82.99,13.28,96.27,29.0,5.0,Frecuente,False
1957,1791,75,Gabriela López,gabriela.lópez75@correo.com,2026-03-17,Página web,Alimentos,Panini de jamón y queso,3,52.2,156.6,en el lugar,False,6.0,Terraza,pareja,,,2026-07-18,07:40:00,entregado,transferencia,pagado,308.37,49.34,357.71,18.0,3.0,VIP,True
1958,1791,75,Gabriela López,gabriela.lópez75@correo.com,2026-03-17,Página web,Bebidas calientes,Chocolate caliente,1,33.46,33.46,en el lugar,False,6.0,Terraza,pareja,,,2026-07-18,07:40:00,entregado,transferencia,pagado,308.37,49.34,357.71,18.0,3.0,VIP,True
1959,1791,75,Gabriela López,gabriela.lópez75@correo.com,2026-03-17,Página web,Bebidas calientes,Infusión de manzanilla,1,39.39,39.39,en el lugar,False,6.0,Terraza,pareja,,,2026-07-18,07:40:00,entregado,transferencia,pagado,308.37,49.34,357.71,18.0,3.0,VIP,True
1960,1791,75,Gabriela López,gabriela.lópez75@correo.com,2026-03-17,Página web,Repostería,Dona glaseada,2,39.46,78.92,en el lugar,False,6.0,Terraza,pareja,,,2026-07-18,07:40:00,entregado,transferencia,pagado,308.37,49.34,357.71,18.0,3.0,VIP,True
1961,1792,92,Camila Jiménez,camila.jiménez92@correo.com,2025-11-13,Presencial (mesero),Bebidas calientes,Chocolate caliente,1,28.81,28.81,para llevar,False,,,,,,2026-05-20,11:15:00,entregado,efectivo,pagado,28.81,4.61,33.42,17.0,5.0,Frecuente,False
1962,1793,236,Raúl Torres,raúl.torres236@correo.com,2025-02-03,Presencial (mesero),Alimentos,Ensalada César,3,69.48,208.44,para llevar,False,,,,,,2025-02-10,17:20:00,listo,efectivo,pagado,253.79,40.61,294.4,38.0,,VIP,False
1963,1793,236,Raúl Torres,raúl.torres236@correo.com,2025-02-03,Presencial (mesero),Café frío,Frappuccino de caramelo,1,45.35,45.35,para llevar,False,,,,,,2025-02-10,17:20:00,listo,efectivo,pagado,253.79,40.61,294.4,38.0,,VIP,False
1964,1794,194,Óscar Castillo,óscar.castillo194@correo.com,2026-05-11,Página web,Repostería,Muffin de arándano,3,51.14,153.42,para llevar,False,,,,,,2026-07-01,15:55:00,listo,tarjeta,pagado,471.77,75.48,547.25,37.0,,Frecuente,True
1965,1794,194,Óscar Castillo,óscar.castillo194@correo.com,2026-05-11,Página web,Repostería,Brownie,1,46.97,46.97,para llevar,False,,,,,,2026-07-01,15:55:00,listo,tarjeta,pagado,471.77,75.48,547.25,37.0,,Frecuente,True
1966,1794,194,Óscar Castillo,óscar.castillo194@correo.com,2026-05-11,Página web,Alimentos,Bagel con queso crema,3,63.95,191.85,para llevar,False,,,,,,2026-07-01,15:55:00,listo,tarjeta,pagado,471.77,75.48,547.25,37.0,,Frecuente,True
1967,1794,194,Óscar Castillo,óscar.castillo194@correo.com,2026-05-11,Página web,Bebidas frías,Té helado,3,26.51,79.53,para llevar,False,,,,,,2026-07-01,15:55:00,listo,tarjeta,pagado,471.77,75.48,547.25,37.0,,Frecuente,True
1968,1795,13,María Reyes,maría.reyes13@correo.com,2025-10-12,Página web,Café caliente,Mocaccino,3,40.66,121.98,para llevar,False,,,,,,2026-04-25,17:40:00,entregado,transferencia,pagado,363.8,58.21,422.01,19.0,5.0,Frecuente,True
1969,1795,13,María Reyes,maría.reyes13@correo.com,2025-10-12,Página web,Café caliente,Latte,3,46.56,139.68,para llevar,False,,,,,,2026-04-25,17:40:00,entregado,transferencia,pagado,363.8,58.21,422.01,19.0,5.0,Frecuente,True
1970,1795,13,María Reyes,maría.reyes13@correo.com,2025-10-12,Página web,Café frío,Frappuccino de caramelo,1,58.62,58.62,para llevar,False,,,,,,2026-04-25,17:40:00,entregado,transferencia,pagado,363.8,58.21,422.01,19.0,5.0,Frecuente,True
1971,1795,13,María Reyes,maría.reyes13@correo.com,2025-10-12,Página web,Bebidas calientes,Chocolate caliente,1,43.52,43.52,para llevar,False,,,,,,2026-04-25,17:40:00,entregado,transferencia,pagado,363.8,58.21,422.01,19.0,5.0,Frecuente,True
1972,1796,71,Carlos Martínez,carlos.martínez71@correo.com,2026-03-10,Presencial (mesero),Bebidas calientes,Infusión de manzanilla,3,40.99,122.97,para llevar,False,,,,,,2026-04-18,16:45:00,entregado,efectivo,pagado,122.97,19.68,142.65,12.0,3.0,Frecuente,False
1973,1797,142,Alejandro Gómez,alejandro.gómez142@correo.com,2025-10-14,Página web,Bebidas frías,Jugo de naranja,1,24.06,24.06,para llevar,False,,,,,,2026-03-18,10:40:00,entregado,pago en línea,pagado,74.74,11.96,86.7,37.0,4.0,Frecuente,True
1974,1797,142,Alejandro Gómez,alejandro.gómez142@correo.com,2025-10-14,Página web,Bebidas frías,Agua mineral,2,25.34,50.68,para llevar,False,,,,,,2026-03-18,10:40:00,entregado,pago en línea,pagado,74.74,11.96,86.7,37.0,4.0,Frecuente,True
1975,1798,46,Andrea García,andrea.garcía46@correo.com,2025-09-12,Presencial (mostrador),Repostería,Muffin de arándano,3,45.22,135.66,para llevar,False,,,,,,2026-05-22,10:10:00,en preparación,transferencia,pagado,279.94,44.79,324.73,,,VIP,False
1976,1798,46,Andrea García,andrea.garcía46@correo.com,2025-09-12,Presencial (mostrador),Alimentos,Sandwich club,1,54.02,54.02,para llevar,False,,,,,,2026-05-22,10:10:00,en preparación,transferencia,pagado,279.94,44.79,324.73,,,VIP,False
1977,1798,46,Andrea García,andrea.garcía46@correo.com,2025-09-12,Presencial (mostrador),Alimentos,Panini de jamón y queso,2,45.13,90.26,para llevar,False,,,,,,2026-05-22,10:10:00,en preparación,transferencia,pagado,279.94,44.79,324.73,,,VIP,False
1978,1799,82,Diego Sánchez,diego.sánchez82@correo.com,2026-04-17,Página web,Café frío,Cold brew,2,38.92,77.84,en el lugar,False,17.0,Barra,grupal,,,2026-04-25,09:00:00,entregado,pago en línea,pagado,371.06,59.37,430.43,43.0,3.0,VIP,True
1979,1799,82,Diego Sánchez,diego.sánchez82@correo.com,2026-04-17,Página web,Café caliente,Mocaccino,3,48.32,144.96,en el lugar,False,17.0,Barra,grupal,,,2026-04-25,09:00:00,entregado,pago en línea,pagado,371.06,59.37,430.43,43.0,3.0,VIP,True
1980,1799,82,Diego Sánchez,diego.sánchez82@correo.com,2026-04-17,Página web,Café caliente,Americano,3,49.42,148.26,en el lugar,False,17.0,Barra,grupal,,,2026-04-25,09:00:00,entregado,pago en línea,pagado,371.06,59.37,430.43,43.0,3.0,VIP,True
1981,1800,241,Andrea Ramírez,andrea.ramírez241@correo.com,2025-05-09,Presencial (mesero),Bebidas frías,Jugo de naranja,3,30.12,90.36,para llevar,False,,,,,,2025-08-13,09:00:00,entregado,transferencia,pagado,232.65,37.22,269.87,25.0,5.0,Recurrente,False
1982,1800,241,Andrea Ramírez,andrea.ramírez241@correo.com,2025-05-09,Presencial (mesero),Bebidas frías,Refresco de cola,2,26.99,53.98,para llevar,False,,,,,,2025-08-13,09:00:00,entregado,transferencia,pagado,232.65,37.22,269.87,25.0,5.0,Recurrente,False
1983,1800,241,Andrea Ramírez,andrea.ramírez241@correo.com,2025-05-09,Presencial (mesero),Café frío,Café helado,1,55.02,55.02,para llevar,False,,,,,,2025-08-13,09:00:00,entregado,transferencia,pagado,232.65,37.22,269.87,25.0,5.0,Recurrente,False
1984,1800,241,Andrea Ramírez,andrea.ramírez241@correo.com,2025-05-09,Presencial (mesero),Repostería,Croissant,1,33.29,33.29,para llevar,False,,,,,,2025-08-13,09:00:00,entregado,transferencia,pagado,232.65,37.22,269.87,25.0,5.0,Recurrente,False
1985,1801,54,Iván Sánchez,iván.sánchez54@correo.com,2025-03-01,Presencial (mostrador),Café frío,Frappé de café,3,35.69,107.07,en el lugar,False,19.0,Zona de estudio,individual,,,2026-01-04,10:30:00,entregado,tarjeta,pagado,282.21,45.15,327.36,9.0,4.0,VIP,False
1986,1801,54,Iván Sánchez,iván.sánchez54@correo.com,2025-03-01,Presencial (mostrador),Café frío,Cold brew,3,58.38,175.14,en el lugar,False,19.0,Zona de estudio,individual,,,2026-01-04,10:30:00,entregado,tarjeta,pagado,282.21,45.15,327.36,9.0,4.0,VIP,False
1987,1802,162,Camila Vázquez,camila.vázquez162@correo.com,2026-03-16,Página web,Alimentos,Sandwich club,1,55.52,55.52,en el lugar,False,7.0,Terraza,grupal,,,2026-04-08,11:15:00,listo,transferencia,pagado,155.76,24.92,180.68,37.0,,Frecuente,True
1988,1802,162,Camila Vázquez,camila.vázquez162@correo.com,2026-03-16,Página web,Bebidas frías,Refresco de cola,1,21.86,21.86,en el lugar,False,7.0,Terraza,grupal,,,2026-04-08,11:15:00,listo,transferencia,pagado,155.76,24.92,180.68,37.0,,Frecuente,True
1989,1802,162,Camila Vázquez,camila.vázquez162@correo.com,2026-03-16,Página web,Café caliente,Americano,1,38.74,38.74,en el lugar,False,7.0,Terraza,grupal,,,2026-04-08,11:15:00,listo,transferencia,pagado,155.76,24.92,180.68,37.0,,Frecuente,True
1990,1802,162,Camila Vázquez,camila.vázquez162@correo.com,2026-03-16,Página web,Bebidas calientes,Chocolate caliente,1,39.64,39.64,en el lugar,False,7.0,Terraza,grupal,,,2026-04-08,11:15:00,listo,transferencia,pagado,155.76,24.92,180.68,37.0,,Frecuente,True
1991,1803,161,Diego Jiménez,diego.jiménez161@correo.com,2026-01-25,Página web,Café caliente,Latte,1,38.87,38.87,para llevar,False,,,,,,2026-05-09,14:50:00,listo,pago en línea,pagado,38.87,6.22,45.09,19.0,,Frecuente,True
1992,1804,200,Óscar García,óscar.garcía200@correo.com,2026-06-23,Presencial (mostrador),Café frío,Cold brew,3,62.76,188.28,para llevar,False,,,,,,2026-06-25,08:45:00,listo,transferencia,pagado,402.59,64.41,467.0,27.0,,Frecuente,False
1993,1804,200,Óscar García,óscar.garcía200@correo.com,2026-06-23,Presencial (mostrador),Bebidas calientes,Chocolate caliente,1,25.74,25.74,para llevar,False,,,,,,2026-06-25,08:45:00,listo,transferencia,pagado,402.59,64.41,467.0,27.0,,Frecuente,False
1994,1804,200,Óscar García,óscar.garcía200@correo.com,2026-06-23,Presencial (mostrador),Bebidas frías,Limonada,2,28.63,57.26,para llevar,False,,,,,,2026-06-25,08:45:00,listo,transferencia,pagado,402.59,64.41,467.0,27.0,,Frecuente,False
1995,1804,200,Óscar García,óscar.garcía200@correo.com,2026-06-23,Presencial (mostrador),Repostería,Croissant,3,43.77,131.31,para llevar,False,,,,,,2026-06-25,08:45:00,listo,transferencia,pagado,402.59,64.41,467.0,27.0,,Frecuente,False
